;Lat;Lon
;-24,488203;-70,1349478
;-24,4882001;-70,1349594
;-24,488199;-70,1349721
;-24,4881978;-70,1349847
;-24,4881981;-70,1349985
;-24,4882007;-70,1350131
;-24,4881999;-70,1350253
;-24,4882001;-70,1350395
;-24,4882022;-70,1350532
;-24,4882031;-70,1350645
;-24,4882056;-70,1350779
;-24,4882074;-70,1350926
;-24,4882074;-70,1351066
;-24,488206;-70,1351192
;-24,4882067;-70,1351328
;-24,4882065;-70,1351471
;-24,4882071;-70,1351575
;-24,4882074;-70,1351696
;-24,4882065;-70,135181
;-24,4882059;-70,1351934
;-24,4882052;-70,1352053
;-24,4882054;-70,1352197
;-24,4882068;-70,135233
;-24,4882074;-70,1352448
;-24,4882079;-70,1352576
;-24,4882086;-70,1352706
;-24,4882096;-70,1352828
;-24,4882118;-70,1352941
;-24,4882128;-70,1353088
;-24,4882129;-70,1353216
;-24,4882125;-70,1353336
;-24,488213;-70,1353455
;-24,4882158;-70,135359
;-24,4882159;-70,1353729
;-24,4882161;-70,1353858
;-24,4882173;-70,1353992
;-24,4882179;-70,1354132
;-24,4882178;-70,1354269
;-24,4882198;-70,1354388
;-24,4882211;-70,1354512
;-24,4882217;-70,1354634
;-24,4882224;-70,1354767
;-24,4882233;-70,1354901
;-24,4882231;-70,1355043
;-24,4882229;-70,1355171
;-24,4882221;-70,1355316
;-24,4882223;-70,1355458
;-24,4882225;-70,1355589
;-24,488223;-70,1355722
;-24,4882236;-70,1355849
;-24,4882231;-70,1355981
;-24,488222;-70,1356126
;-24,4882208;-70,1356253
;-24,4882209;-70,1356383
;-24,4882229;-70,1356511
;-24,4882232;-70,1356649
;-24,4882233;-70,1356775
;-24,4882245;-70,1356888
;-24,4882265;-70,1357004
;-24,4882297;-70,1357117
;-24,4882309;-70,1357211
;-24,4882305;-70,1357355
;-24,4882297;-70,1357486
;-24,4882297;-70,1357625
;-24,4882281;-70,1357754
;-24,4882254;-70,1357887
;-24,4882217;-70,1358038
;-24,4882221;-70,1358123
;-24,4882223;-70,1358242
;-24,4882212;-70,1358367
;-24,4882192;-70,1358498
;-24,4882196;-70,1358603
;-24,4882199;-70,1358746
;-24,4882183;-70,1358865
;-24,4882181;-70,1358978
;-24,4882182;-70,13591
;-24,4882175;-70,1359227
;-24,488216;-70,1359373
;-24,4882129;-70,1359486
;-24,4882102;-70,1359617
;-24,4882081;-70,1359756
;-24,4882053;-70,1359868
;-24,4882037;-70,1359986
;-24,4882035;-70,1360128
;-24,4882011;-70,1360267
;-24,4882001;-70,1360377
;-24,4881965;-70,1360495
;-24,4881929;-70,1360612
;-24,4881918;-70,1360744
;-24,4881926;-70,1360852
;-24,4881901;-70,1360975
;-24,4881875;-70,1361104
;-24,488183;-70,1361234
;-24,4881806;-70,1361345
;-24,4881784;-70,136147
;-24,4881789;-70,1361602
;-24,4881776;-70,136172
;-24,4881743;-70,1361846
;-24,4881721;-70,1361968
;-24,4881699;-70,13621
;-24,4881677;-70,1362209
;-24,4881658;-70,1362352
;-24,488163;-70,1362465
;-24,4881612;-70,1362574
;-24,48816;-70,1362687
;-24,4881594;-70,1362815
;-24,4881579;-70,1362943
;-24,4881567;-70,1363062
;-24,4881545;-70,1363192
;-24,4881536;-70,1363314
;-24,4881518;-70,1363431
;-24,4881497;-70,1363542
;-24,4881478;-70,1363671
;-24,4881464;-70,1363775
;-24,4881452;-70,1363914
;-24,4881437;-70,1364015
;-24,4881407;-70,136415
;-24,4881365;-70,1364283
;-24,4881329;-70,1364411
;-24,4881328;-70,1364519
;-24,4881326;-70,1364582
;-24,488126;-70,1364598
;-24,4881227;-70,136462
;-24,4881199;-70,1364646
;-24,488121;-70,1364707
;-24,4881212;-70,1364784
;-24,4881211;-70,1364897
;-24,4881177;-70,1365015
;-24,4881167;-70,1365109
;-24,4881168;-70,136522
;-24,4881172;-70,1365347
;-24,4881177;-70,1365442
;-24,4881185;-70,1365557
;-24,4881172;-70,1365675
;-24,4881171;-70,1365792
;-24,4881162;-70,1365926
;-24,4881149;-70,1366058
;-24,4881124;-70,1366151
;-24,4881098;-70,1366241
;-24,4881076;-70,1366352
;-24,4881062;-70,1366467
;-24,4881069;-70,1366595
;-24,488108;-70,1366728
;-24,4881072;-70,1366851
;-24,4881047;-70,136697
;-24,4881041;-70,1367079
;-24,4881037;-70,1367195
;-24,4881019;-70,1367304
;-24,4880999;-70,1367424
;-24,4880996;-70,1367558
;-24,4880997;-70,1367668
;-24,4880981;-70,1367786
;-24,488096;-70,1367887
;-24,4880953;-70,1368021
;-24,4880954;-70,1368144
;-24,4880956;-70,1368258
;-24,4880959;-70,1368365
;-24,4880948;-70,1368484
;-24,4880942;-70,1368603
;-24,4880956;-70,1368727
;-24,4880948;-70,1368854
;-24,488096;-70,1368975
;-24,4880972;-70,13691
;-24,4880973;-70,1369238
;-24,4880942;-70,1369361
;-24,4880927;-70,1369476
;-24,4880938;-70,1369609
;-24,4880913;-70,1369725
;-24,4880889;-70,136984
;-24,4880871;-70,1369963
;-24,488086;-70,1370104
;-24,4880842;-70,1370228
;-24,4880823;-70,1370358
;-24,4880801;-70,1370489
;-24,4880792;-70,1370614
;-24,4880763;-70,1370722
;-24,4880745;-70,1370857
;-24,4880721;-70,137097
;-24,4880695;-70,1371081
;-24,4880678;-70,1371204
;-24,4880677;-70,1371324
;-24,4880666;-70,1371434
;-24,4880658;-70,1371559
;-24,4880637;-70,1371685
;-24,4880617;-70,1371801
;-24,4880604;-70,137192
;-24,4880591;-70,1372042
;-24,4880567;-70,1372189
;-24,4880556;-70,1372298
;-24,4880552;-70,1372422
;-24,4880546;-70,1372538
;-24,4880541;-70,1372666
;-24,4880533;-70,1372789
;-24,4880518;-70,1372901
;-24,4880498;-70,1373028
;-24,4880498;-70,1373152
;-24,4880495;-70,137328
;-24,4880487;-70,1373401
;-24,488047;-70,137352
;-24,4880468;-70,1373635
;-24,4880455;-70,1373748
;-24,4880429;-70,1373869
;-24,4880411;-70,1373985
;-24,4880416;-70,1374107
;-24,4880417;-70,1374222
;-24,488041;-70,1374353
;-24,4880401;-70,1374496
;-24,4880381;-70,1374616
;-24,4880369;-70,1374739
;-24,4880345;-70,1374868
;-24,4880334;-70,1374994
;-24,488032;-70,1375108
;-24,4880297;-70,1375245
;-24,4880268;-70,1375378
;-24,4880252;-70,1375492
;-24,4880255;-70,1375614
;-24,4880252;-70,1375749
;-24,4880236;-70,1375882
;-24,4880225;-70,1375985
;-24,4880207;-70,1376092
;-24,4880186;-70,1376219
;-24,4880162;-70,1376326
;-24,4880146;-70,1376465
;-24,4880122;-70,1376583
;-24,4880107;-70,1376676
;-24,4880082;-70,1376801
;-24,4880049;-70,1376924
;-24,4880029;-70,1377046
;-24,4879999;-70,1377169
;-24,4879981;-70,1377289
;-24,4879958;-70,1377417
;-24,4879936;-70,1377532
;-24,4879923;-70,1377659
;-24,4879911;-70,1377779
;-24,4879861;-70,137791
;-24,4879822;-70,1378035
;-24,4879798;-70,1378154
;-24,4879789;-70,137827
;-24,4879768;-70,1378398
;-24,4879758;-70,1378523
;-24,4879738;-70,1378633
;-24,4879713;-70,137875
;-24,4879692;-70,1378875
;-24,4879675;-70,1378996
;-24,4879647;-70,1379111
;-24,487962;-70,1379225
;-24,4879593;-70,1379348
;-24,4879574;-70,1379466
;-24,4879548;-70,1379594
;-24,4879532;-70,1379734
;-24,4879511;-70,1379848
;-24,4879481;-70,1379966
;-24,4879456;-70,1380095
;-24,4879425;-70,1380214
;-24,4879389;-70,1380336
;-24,4879351;-70,1380463
;-24,4879335;-70,1380583
;-24,4879324;-70,1380698
;-24,4879315;-70,1380831
;-24,4879287;-70,1380971
;-24,4879263;-70,1381102
;-24,4879258;-70,1381234
;-24,487924;-70,1381354
;-24,4879229;-70,1381486
;-24,4879237;-70,1381605
;-24,4879232;-70,1381708
;-24,4879214;-70,138184
;-24,487919;-70,138196
;-24,4879176;-70,138207
;-24,4879145;-70,1382196
;-24,4879135;-70,1382316
;-24,4879119;-70,1382422
;-24,4879102;-70,1382544
;-24,4879076;-70,138267
;-24,4879069;-70,138278
;-24,4879056;-70,1382915
;-24,4879042;-70,1383048
;-24,4879015;-70,1383167
;-24,4878984;-70,138327
;-24,4878947;-70,1383392
;-24,4878917;-70,1383509
;-24,4878894;-70,1383635
;-24,4878866;-70,1383762
;-24,4878833;-70,1383884
;-24,4878809;-70,1384013
;-24,4878791;-70,1384129
;-24,4878771;-70,1384256
;-24,4878749;-70,1384382
;-24,4878711;-70,1384492
;-24,487868;-70,1384615
;-24,4878669;-70,1384741
;-24,4878681;-70,1384861
;-24,4878682;-70,1384964
;-24,4878685;-70,1385075
;-24,4878675;-70,1385205
;-24,4878678;-70,138533
;-24,4878706;-70,1385458
;-24,4878739;-70,1385596
;-24,4878739;-70,1385716
;-24,4878745;-70,1385848
;-24,4878718;-70,1385964
;-24,4878696;-70,1386082
;-24,4878676;-70,1386192
;-24,4878642;-70,1386311
;-24,487861;-70,1386419
;-24,4878574;-70,1386531
;-24,4878574;-70,1386639
;-24,4878572;-70,1386741
;-24,4878561;-70,1386847
;-24,4878556;-70,1386967
;-24,4878544;-70,1387091
;-24,4878525;-70,1387218
;-24,4878509;-70,1387352
;-24,4878503;-70,1387473
;-24,4878488;-70,1387603
;-24,4878467;-70,1387713
;-24,4878434;-70,138785
;-24,4878403;-70,1387954
;-24,4878377;-70,1388081
;-24,4878361;-70,138821
;-24,4878351;-70,13883
;-24,4878346;-70,1388434
;-24,4878356;-70,1388563
;-24,4878374;-70,1388681
;-24,4878374;-70,13888
;-24,4878355;-70,138891
;-24,4878342;-70,1389019
;-24,4878338;-70,1389123
;-24,4878342;-70,1389252
;-24,4878326;-70,1389378
;-24,4878305;-70,1389485
;-24,4878282;-70,1389612
;-24,487827;-70,1389726
;-24,4878256;-70,138983
;-24,4878246;-70,138993
;-24,4878236;-70,1390043
;-24,4878225;-70,1390162
;-24,4878216;-70,1390263
;-24,4878221;-70,1390384
;-24,4878221;-70,13905
;-24,487822;-70,1390624
;-24,4878219;-70,1390758
;-24,4878208;-70,1390887
;-24,4878189;-70,1391002
;-24,4878169;-70,139115
;-24,4878156;-70,139128
;-24,4878145;-70,1391382
;-24,4878179;-70,139148
;-24,4878154;-70,139157
;-24,4878126;-70,1391671
;-24,4878084;-70,1391805
;-24,487808;-70,1391916
;-24,4878059;-70,1392044
;-24,4878033;-70,1392158
;-24,4877999;-70,1392281
;-24,4877972;-70,1392404
;-24,4877949;-70,1392529
;-24,4877924;-70,1392664
;-24,487788;-70,1392779
;-24,4877855;-70,1392884
;-24,4877817;-70,1393004
;-24,4877793;-70,1393131
;-24,4877776;-70,1393253
;-24,4877773;-70,1393374
;-24,4877762;-70,1393513
;-24,4877746;-70,1393632
;-24,4877742;-70,1393748
;-24,487774;-70,1393886
;-24,4877733;-70,1394029
;-24,4877739;-70,1394136
;-24,4877754;-70,1394262
;-24,4877753;-70,1394402
;-24,4877754;-70,1394538
;-24,4877741;-70,1394661
;-24,4877724;-70,1394803
;-24,4877715;-70,1394943
;-24,4877714;-70,1395066
;-24,4877708;-70,1395183
;-24,4877718;-70,139532
;-24,4877713;-70,1395442
;-24,487771;-70,1395563
;-24,487771;-70,1395687
;-24,4877698;-70,1395812
;-24,4877711;-70,1395938
;-24,4877711;-70,139604
;-24,4877718;-70,1396156
;-24,4877701;-70,1396283
;-24,4877685;-70,1396381
;-24,4877662;-70,1396523
;-24,4877615;-70,1396614
;-24,4877588;-70,1396726
;-24,4877561;-70,1396843
;-24,487753;-70,1396973
;-24,487748;-70,1397087
;-24,4877429;-70,1397192
;-24,4877396;-70,1397318
;-24,487738;-70,1397425
;-24,4877382;-70,1397549
;-24,4877365;-70,1397662
;-24,487732;-70,1397791
;-24,4877266;-70,1397893
;-24,4877232;-70,1398011
;-24,4877192;-70,1398124
;-24,4877166;-70,1398239
;-24,4877137;-70,1398354
;-24,4877119;-70,1398463
;-24,4877118;-70,1398568
;-24,4877085;-70,1398685
;-24,4877046;-70,1398781
;-24,4877014;-70,1398897
;-24,4877001;-70,1398981
;-24,4876973;-70,1399055
;-24,4876942;-70,1399122
;-24,4876917;-70,139917
;-24,4876909;-70,1399213
;-24,4876901;-70,1399223
;-24,4876899;-70,1399224
;-24,4876895;-70,1399226
;-24,4876891;-70,1399228
;-24,4876894;-70,1399229
;-24,4876896;-70,1399232
;-24,4876888;-70,1399233
;-24,4876886;-70,1399215
;-24,4876886;-70,1399215
;-24,48768;-70,1399575
;-24,4876779;-70,1399664
;-24,4876756;-70,1399775
;-24,4876743;-70,1399888
;-24,4876706;-70,1400007
;-24,4876683;-70,1400142
;-24,4876668;-70,1400254
;-24,4876653;-70,1400372
;-24,4876638;-70,1400493
;-24,4876616;-70,1400614
;-24,4876594;-70,1400727
;-24,4876562;-70,140085
;-24,4876546;-70,1400964
;-24,4876534;-70,1401091
;-24,4876529;-70,1401209
;-24,4876522;-70,1401335
;-24,4876496;-70,140144
;-24,4876473;-70,1401558
;-24,4876469;-70,1401681
;-24,4876468;-70,1401776
;-24,4876459;-70,1401908
;-24,4876464;-70,1402017
;-24,4876473;-70,1402124
;-24,4876451;-70,1402238
;-24,4876453;-70,1402353
;-24,4876445;-70,1402469
;-24,4876452;-70,140259
;-24,4876446;-70,1402701
;-24,4876442;-70,1402817
;-24,4876426;-70,1402958
;-24,4876426;-70,140307
;-24,4876422;-70,14032
;-24,4876424;-70,1403327
;-24,4876415;-70,140345
;-24,4876412;-70,1403577
;-24,4876398;-70,1403715
;-24,4876404;-70,1403822
;-24,4876401;-70,1403948
;-24,4876405;-70,1404087
;-24,487641;-70,1404212
;-24,4876407;-70,1404306
;-24,4876395;-70,1404424
;-24,4876389;-70,1404536
;-24,4876399;-70,1404668
;-24,4876394;-70,1404798
;-24,4876369;-70,1404924
;-24,4876344;-70,1405027
;-24,4876335;-70,1405153
;-24,4876324;-70,140527
;-24,487635;-70,1405399
;-24,4876374;-70,1405526
;-24,4876391;-70,1405641
;-24,4876394;-70,1405767
;-24,4876383;-70,1405904
;-24,4876378;-70,1406025
;-24,4876372;-70,140614
;-24,487636;-70,1406283
;-24,4876357;-70,1406392
;-24,4876347;-70,1406506
;-24,4876346;-70,1406632
;-24,4876329;-70,1406748
;-24,4876315;-70,1406865
;-24,4876299;-70,1407018
;-24,4876301;-70,1407128
;-24,4876296;-70,1407231
;-24,4876298;-70,140736
;-24,4876295;-70,1407481
;-24,4876302;-70,1407596
;-24,48763;-70,1407728
;-24,4876314;-70,1407854
;-24,4876318;-70,1407976
;-24,4876318;-70,1408106
;-24,4876312;-70,1408229
;-24,4876304;-70,1408338
;-24,4876293;-70,1408478
;-24,4876282;-70,1408613
;-24,4876278;-70,1408732
;-24,4876274;-70,1408859
;-24,4876271;-70,1408979
;-24,4876263;-70,1409105
;-24,4876258;-70,1409224
;-24,4876267;-70,1409357
;-24,4876238;-70,1409464
;-24,4876238;-70,1409604
;-24,4876239;-70,1409715
;-24,4876231;-70,1409835
;-24,4876237;-70,1409978
;-24,4876234;-70,1410095
;-24,4876245;-70,1410204
;-24,4876241;-70,1410339
;-24,4876244;-70,1410463
;-24,4876248;-70,1410587
;-24,4876245;-70,1410707
;-24,4876257;-70,1410844
;-24,4876262;-70,1410948
;-24,4876283;-70,1411077
;-24,4876296;-70,1411178
;-24,4876313;-70,1411295
;-24,4876314;-70,1411432
;-24,4876329;-70,1411557
;-24,4876343;-70,1411672
;-24,4876342;-70,141181
;-24,4876331;-70,1411941
;-24,4876321;-70,1412058
;-24,4876315;-70,141219
;-24,4876302;-70,141233
;-24,487631;-70,1412462
;-24,4876308;-70,1412579
;-24,4876308;-70,1412721
;-24,4876306;-70,1412859
;-24,4876301;-70,1412977
;-24,4876295;-70,141311
;-24,487628;-70,1413256
;-24,4876279;-70,1413395
;-24,4876267;-70,1413515
;-24,4876255;-70,1413642
;-24,4876247;-70,141376
;-24,4876237;-70,1413885
;-24,4876226;-70,1414009
;-24,487623;-70,1414157
;-24,4876246;-70,1414272
;-24,4876252;-70,1414389
;-24,4876251;-70,1414524
;-24,4876243;-70,1414637
;-24,4876224;-70,1414751
;-24,4876217;-70,1414896
;-24,4876208;-70,1415035
;-24,48762;-70,1415148
;-24,4876182;-70,1415255
;-24,4876165;-70,1415375
;-24,487615;-70,1415502
;-24,4876155;-70,1415648
;-24,4876157;-70,1415771
;-24,4876169;-70,14159
;-24,4876189;-70,1416016
;-24,48762;-70,1416147
;-24,48762;-70,1416282
;-24,4876208;-70,1416395
;-24,4876195;-70,1416523
;-24,4876197;-70,1416656
;-24,4876193;-70,141678
;-24,4876191;-70,1416909
;-24,4876188;-70,1417048
;-24,487617;-70,1417169
;-24,4876172;-70,1417295
;-24,4876171;-70,1417441
;-24,4876166;-70,1417564
;-24,4876157;-70,141768
;-24,4876151;-70,1417807
;-24,4876159;-70,1417943
;-24,4876156;-70,141808
;-24,4876152;-70,14182
;-24,4876143;-70,1418335
;-24,4876142;-70,1418484
;-24,487615;-70,1418603
;-24,4876144;-70,1418732
;-24,487614;-70,141887
;-24,4876134;-70,1419004
;-24,4876132;-70,141914
;-24,4876139;-70,1419265
;-24,4876149;-70,1419387
;-24,4876147;-70,14195
;-24,4876146;-70,1419641
;-24,4876131;-70,1419761
;-24,4876123;-70,1419906
;-24,4876108;-70,1420044
;-24,4876087;-70,1420174
;-24,4876074;-70,1420294
;-24,4876062;-70,142043
;-24,4876066;-70,1420553
;-24,4876083;-70,1420686
;-24,4876089;-70,1420811
;-24,487608;-70,1420947
;-24,4876067;-70,1421068
;-24,4876031;-70,1421196
;-24,4876015;-70,1421326
;-24,4876001;-70,1421445
;-24,4876003;-70,1421576
;-24,4876;-70,1421718
;-24,4875999;-70,1421858
;-24,4876012;-70,1421981
;-24,4876009;-70,1422115
;-24,4876027;-70,142222
;-24,4876036;-70,1422339
;-24,4876041;-70,1422472
;-24,4876033;-70,1422602
;-24,4876023;-70,1422728
;-24,4875996;-70,1422868
;-24,4876002;-70,142299
;-24,487599;-70,1423105
;-24,4876008;-70,1423235
;-24,4876031;-70,1423338
;-24,4876047;-70,1423446
;-24,4876059;-70,1423601
;-24,4876056;-70,1423715
;-24,4876041;-70,1423819
;-24,4876033;-70,1423929
;-24,4876057;-70,142404
;-24,4876065;-70,142417
;-24,4876068;-70,1424309
;-24,4876081;-70,1424429
;-24,4876099;-70,1424539
;-24,4876114;-70,1424678
;-24,4876121;-70,1424795
;-24,4876111;-70,142492
;-24,4876109;-70,1425043
;-24,4876111;-70,1425175
;-24,4876119;-70,1425301
;-24,4876132;-70,1425428
;-24,4876142;-70,1425543
;-24,4876161;-70,1425668
;-24,4876155;-70,1425794
;-24,4876177;-70,1425915
;-24,4876193;-70,142604
;-24,4876207;-70,142616
;-24,4876226;-70,1426312
;-24,4876223;-70,142643
;-24,4876216;-70,1426554
;-24,4876219;-70,14267
;-24,4876232;-70,1426825
;-24,4876233;-70,1426924
;-24,4876252;-70,1427045
;-24,4876254;-70,1427167
;-24,4876289;-70,1427308
;-24,4876292;-70,1427432
;-24,4876323;-70,1427567
;-24,4876331;-70,1427694
;-24,4876331;-70,1427829
;-24,487632;-70,142796
;-24,4876303;-70,1428101
;-24,4876294;-70,142822
;-24,4876284;-70,1428376
;-24,4876273;-70,1428496
;-24,4876268;-70,1428627
;-24,4876246;-70,1428742
;-24,4876242;-70,1428867
;-24,4876225;-70,1428988
;-24,4876206;-70,1429095
;-24,4876194;-70,1429228
;-24,4876193;-70,1429358
;-24,4876202;-70,1429477
;-24,4876197;-70,1429594
;-24,4876202;-70,142973
;-24,4876193;-70,1429845
;-24,4876176;-70,142998
;-24,4876143;-70,1430111
;-24,4876124;-70,1430257
;-24,48761;-70,1430354
;-24,4876071;-70,1430477
;-24,4876027;-70,1430617
;-24,4875986;-70,1430741
;-24,4875956;-70,1430877
;-24,4875931;-70,1431
;-24,4875897;-70,1431129
;-24,4875859;-70,1431253
;-24,4875843;-70,1431368
;-24,4875822;-70,1431483
;-24,4875815;-70,143161
;-24,4875794;-70,143174
;-24,4875776;-70,1431849
;-24,487577;-70,1431964
;-24,4875733;-70,1432087
;-24,4875701;-70,1432217
;-24,4875682;-70,1432343
;-24,4875635;-70,1432463
;-24,4875591;-70,1432591
;-24,4875559;-70,1432698
;-24,4875539;-70,1432828
;-24,4875525;-70,143296
;-24,4875511;-70,1433077
;-24,4875487;-70,14332
;-24,4875466;-70,1433322
;-24,4875444;-70,1433442
;-24,4875426;-70,1433567
;-24,4875403;-70,1433695
;-24,4875382;-70,143383
;-24,4875376;-70,1433953
;-24,4875362;-70,1434087
;-24,4875361;-70,1434219
;-24,4875345;-70,1434358
;-24,4875336;-70,1434485
;-24,4875313;-70,1434624
;-24,4875291;-70,1434764
;-24,4875269;-70,1434898
;-24,487526;-70,143501
;-24,4875266;-70,1435158
;-24,4875262;-70,1435295
;-24,4875246;-70,1435444
;-24,4875235;-70,1435564
;-24,4875229;-70,1435682
;-24,4875221;-70,1435817
;-24,4875207;-70,1435933
;-24,4875191;-70,1436053
;-24,4875171;-70,1436177
;-24,4875156;-70,1436317
;-24,4875131;-70,143643
;-24,4875118;-70,143654
;-24,4875111;-70,1436672
;-24,4875115;-70,1436806
;-24,4875097;-70,1436935
;-24,4875085;-70,143707
;-24,4875063;-70,1437223
;-24,4875041;-70,1437358
;-24,4875034;-70,1437488
;-24,4875018;-70,1437636
;-24,4875015;-70,1437764
;-24,4875007;-70,1437869
;-24,4875002;-70,1438011
;-24,4875004;-70,1438131
;-24,4874992;-70,1438261
;-24,4874965;-70,1438398
;-24,4874936;-70,1438537
;-24,4874921;-70,1438655
;-24,4874911;-70,1438775
;-24,4874904;-70,1438915
;-24,4874888;-70,1439053
;-24,4874884;-70,1439189
;-24,4874874;-70,1439319
;-24,4874863;-70,1439442
;-24,4874857;-70,1439577
;-24,487485;-70,1439698
;-24,4874852;-70,1439824
;-24,487486;-70,143996
;-24,4874854;-70,1440103
;-24,4874842;-70,1440229
;-24,4874824;-70,1440333
;-24,4874786;-70,1440479
;-24,4874764;-70,1440599
;-24,4874752;-70,1440721
;-24,4874742;-70,1440823
;-24,4874729;-70,1440966
;-24,4874719;-70,1441093
;-24,4874708;-70,1441208
;-24,4874706;-70,1441346
;-24,4874703;-70,1441484
;-24,4874688;-70,1441596
;-24,4874673;-70,1441726
;-24,4874658;-70,1441858
;-24,4874623;-70,1441977
;-24,4874606;-70,144211
;-24,4874602;-70,1442241
;-24,4874578;-70,1442366
;-24,4874552;-70,1442487
;-24,4874526;-70,1442599
;-24,4874514;-70,1442725
;-24,4874512;-70,1442861
;-24,4874493;-70,1442979
;-24,4874475;-70,1443106
;-24,4874467;-70,1443252
;-24,4874484;-70,1443355
;-24,4874495;-70,1443503
;-24,4874486;-70,1443647
;-24,4874469;-70,1443759
;-24,4874465;-70,144388
;-24,4874452;-70,1444022
;-24,4874455;-70,1444153
;-24,4874446;-70,1444283
;-24,4874445;-70,1444424
;-24,4874422;-70,1444565
;-24,4874394;-70,14447
;-24,4874368;-70,1444835
;-24,4874346;-70,1444963
;-24,4874336;-70,1445105
;-24,487432;-70,1445231
;-24,4874302;-70,1445369
;-24,4874303;-70,1445501
;-24,4874305;-70,1445648
;-24,4874301;-70,1445788
;-24,4874284;-70,144592
;-24,4874274;-70,1446052
;-24,4874263;-70,1446192
;-24,487426;-70,1446324
;-24,4874254;-70,1446451
;-24,4874239;-70,1446583
;-24,4874219;-70,1446716
;-24,4874214;-70,1446853
;-24,4874229;-70,1447009
;-24,4874244;-70,144715
;-24,4874252;-70,1447292
;-24,4874262;-70,1447438
;-24,4874274;-70,1447598
;-24,4874278;-70,1447736
;-24,4874289;-70,1447862
;-24,4874303;-70,1448
;-24,4874322;-70,144814
;-24,487436;-70,1448278
;-24,4874379;-70,1448406
;-24,48744;-70,1448542
;-24,4874417;-70,1448685
;-24,4874429;-70,1448805
;-24,4874449;-70,144894
;-24,4874475;-70,1449074
;-24,4874506;-70,1449185
;-24,4874523;-70,144932
;-24,487454;-70,1449482
;-24,4874539;-70,1449607
;-24,4874538;-70,1449734
;-24,4874541;-70,1449843
;-24,4874575;-70,1449975
;-24,4874573;-70,1450104
;-24,4874586;-70,1450224
;-24,4874615;-70,1450362
;-24,4874636;-70,1450504
;-24,4874655;-70,1450631
;-24,4874684;-70,1450756
;-24,48747;-70,1450917
;-24,4874714;-70,1451038
;-24,4874734;-70,1451169
;-24,4874746;-70,1451288
;-24,4874768;-70,145144
;-24,4874779;-70,145157
;-24,4874789;-70,1451705
;-24,4874805;-70,1451842
;-24,4874838;-70,145197
;-24,4874859;-70,1452106
;-24,4874864;-70,1452235
;-24,4874892;-70,145235
;-24,4874911;-70,1452471
;-24,4874936;-70,1452614
;-24,4874965;-70,1452702
;-24,4874989;-70,1452811
;-24,4875003;-70,1452935
;-24,4875007;-70,1453077
;-24,4875002;-70,1453214
;-24,4875004;-70,145334
;-24,4874998;-70,1453452
;-24,4874989;-70,145359
;-24,4874993;-70,1453723
;-24,4874994;-70,1453844
;-24,4875003;-70,1453977
;-24,4875007;-70,145411
;-24,4875021;-70,1454226
;-24,4875042;-70,1454374
;-24,4875063;-70,1454502
;-24,4875084;-70,1454617
;-24,48751;-70,1454763
;-24,487512;-70,1454878
;-24,4875144;-70,1455011
;-24,4875151;-70,1455152
;-24,4875162;-70,145529
;-24,4875161;-70,1455413
;-24,4875155;-70,1455551
;-24,4875176;-70,1455685
;-24,4875185;-70,1455818
;-24,4875202;-70,1455945
;-24,4875204;-70,1456088
;-24,487521;-70,1456231
;-24,4875214;-70,1456342
;-24,4875232;-70,1456475
;-24,4875249;-70,1456612
;-24,4875264;-70,1456726
;-24,4875281;-70,1456843
;-24,4875283;-70,1456976
;-24,4875283;-70,1457092
;-24,4875273;-70,1457222
;-24,4875267;-70,145734
;-24,4875267;-70,1457472
;-24,4875267;-70,145759
;-24,4875279;-70,145772
;-24,4875293;-70,1457834
;-24,487533;-70,1457957
;-24,4875354;-70,1458087
;-24,4875385;-70,1458223
;-24,4875391;-70,1458366
;-24,4875411;-70,1458513
;-24,4875387;-70,1458664
;-24,487536;-70,14588
;-24,4875325;-70,145894
;-24,4875311;-70,1459061
;-24,4875291;-70,1459191
;-24,4875258;-70,1459315
;-24,4875221;-70,1459418
;-24,4875192;-70,1459558
;-24,487518;-70,1459702
;-24,4875182;-70,1459829
;-24,4875195;-70,1459954
;-24,4875213;-70,146009
;-24,4875223;-70,1460213
;-24,4875216;-70,1460354
;-24,4875202;-70,1460496
;-24,4875191;-70,1460624
;-24,4875188;-70,1460744
;-24,4875181;-70,1460875
;-24,4875163;-70,1461013
;-24,487513;-70,146114
;-24,4875102;-70,1461274
;-24,4875081;-70,1461417
;-24,4875071;-70,1461549
;-24,4875067;-70,1461674
;-24,4875055;-70,1461833
;-24,4875023;-70,1461959
;-24,4874985;-70,1462079
;-24,4874932;-70,1462202
;-24,4874914;-70,1462316
;-24,48749;-70,1462435
;-24,4874899;-70,1462571
;-24,4874873;-70,1462696
;-24,4874821;-70,1462825
;-24,4874811;-70,1462947
;-24,4874791;-70,1463064
;-24,4874771;-70,1463201
;-24,4874759;-70,1463324
;-24,4874742;-70,1463475
;-24,4874713;-70,1463615
;-24,4874689;-70,1463735
;-24,4874673;-70,1463877
;-24,4874651;-70,1464017
;-24,4874635;-70,1464143
;-24,4874614;-70,146426
;-24,4874587;-70,1464397
;-24,4874565;-70,1464509
;-24,4874517;-70,1464641
;-24,4874478;-70,1464787
;-24,4874446;-70,1464904
;-24,4874414;-70,1465023
;-24,487439;-70,1465165
;-24,4874373;-70,1465294
;-24,4874349;-70,1465412
;-24,4874317;-70,146555
;-24,4874295;-70,1465685
;-24,487427;-70,1465799
